vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,tablockid,zone
4087,20220720 17:44,41.896331787109375,-87.65510559082031,269,6665,66,Austin,14630,False,88353411,66 -807,
2016,20220720 17:44,41.895961579822355,-87.67460232689267,264,6665,66,Austin,20187,False,88353409,66 -853,
8122,20220720 17:45,41.895394497230406,-87.72604957955782,269,6665,66,Austin,34461,False,88353405,66 -856,
2000,20220720 17:45,41.89533233642578,-87.7285165619432,268,6665,66,Austin,35134,False,88353403,66 -810,
1986,20220720 17:45,41.89512634277344,-87.74476623535156,266,6665,66,Austin,39603,False,88353401,SN  -852,
1934,20220720 17:47,41.8918334113227,-87.61752658420139,270,4357,66,Pulaski,2262,False,88353417,66 -801,
1973,20220720 17:47,41.89680480957031,-87.6234302520752,269,4357,66,Pulaski,5630,False,88353415,SN  -851,
4081,20220720 17:47,41.89634704589844,-87.65428642859825,269,4357,66,Pulaski,14441,False,88353410,66 -812,
2027,20220720 17:47,41.89582443237305,-87.68478012084961,268,4357,66,Pulaski,23171,False,88353415,SN  -851,
4098,20220720 17:47,41.8955078125,-87.71077258770282,269,4357,66,Pulaski,30251,False,88353408,66 -857,
4122,20220720 17:47,41.89527893066406,-87.72601318359375,172,4357,66,Pulaski,34360,False,88353406,66 -811,
4078,20220720 17:47,41.894832611083984,-87.7657427401156,93,6662,66,Navy Pier,2453,False,10005635,66 -804,
8147,20220720 17:47,41.89524459838867,-87.7267843393179,89,6662,66,Navy Pier,13095,False,88355191,66 -817,
8187,20220720 17:46,41.89540481567383,-87.72154562813895,93,6662,66,Navy Pier,14575,False,88355190,66 -854,
8191,20220720 17:47,41.89560317993164,-87.69492267917943,89,6662,66,Navy Pier,21879,False,10005632,SN  -858,
4126,20220720 17:46,41.895870208740234,-87.68016497294109,89,6662,66,Navy Pier,25923,False,10005630,66 -803,
8156,20220720 17:47,41.89642099233774,-87.64549783559946,87,6662,66,Navy Pier,35448,False,10005608,SN  -857,
1972,20220720 17:47,41.89647032085218,-87.64270139995374,91,6662,66,Navy Pier,36181,False,10005607,66 -815,
1983,20220720 17:47,41.89601751474234,-87.6203842163086,171,6662,66,Navy Pier,42533,False,10005596,N66 -892,
4075,20220720 17:46,41.892311096191406,-87.60999298095703,178,6665,66,Austin,0,False,88353418,66 -809,
1917,20220720 17:46,41.89552803039551,-87.62030582427978,359,6665,66,Austin,4309,False,88353416,SN  -854,
1951,20220720 17:47,41.89674758911133,-87.6271900177002,263,6665,66,Austin,6651,False,88353414,66 -808,
4087,20220720 17:46,41.896255199725815,-87.66041095440204,263,6665,66,Austin,16090,False,88353411,66 -807,
2016,20220720 17:47,41.89585876464844,-87.68351675180288,268,6665,66,Austin,22825,False,88353409,66 -853,
8122,20220720 17:47,41.89528274536133,-87.73665458277652,268,6665,66,Austin,37335,False,88353405,66 -856,
2000,20220720 17:47,41.89513974576383,-87.7383882677233,267,6665,66,Austin,37841,False,88353403,66 -810,
1986,20220720 17:47,41.89503860473633,-87.75054168701172,270,6665,66,Austin,41159,False,88353401,SN  -852,
1934,20220720 17:48,41.89194946289062,-87.62012481689453,346,4357,66,Pulaski,2981,False,88353417,66 -801,
1973,20220720 17:49,41.89677810668945,-87.62469482421875,272,4357,66,Pulaski,5974,False,88353415,SN  -851,
4081,20220720 17:48,41.89623083387102,-87.66163866860526,270,4357,66,Pulaski,16439,False,88353410,66 -812,
2027,20220720 17:49,41.89578274713046,-87.68737206942794,269,4357,66,Pulaski,23884,False,88353415,SN  -851,
4098,20220720 17:49,41.89548110961914,-87.7162094116211,272,4357,66,Pulaski,31762,False,88353408,66 -857,
4078,20220720 17:49,41.89486888669572,-87.75822923768241,92,6662,66,Navy Pier,4514,False,10005635,66 -804,
8147,20220720 17:48,41.8953971862793,-87.72078247070313,78,6662,66,Navy Pier,14797,False,88355191,66 -817,
8187,20220720 17:49,41.895443842961235,-87.71587401169997,86,6662,66,Navy Pier,16155,False,88355190,66 -854,
8191,20220720 17:49,41.895721435546875,-87.69003995259602,89,6662,66,Navy Pier,23228,False,10005632,SN  -858,
4126,20220720 17:49,41.895952664888824,-87.67460338885968,85,6662,66,Navy Pier,27432,False,10005630,66 -803,
8156,20220720 17:48,41.89648219517299,-87.64236341203961,85,6662,66,Navy Pier,36332,False,10005608,SN  -857,
1972,20220720 17:49,41.8964958190918,-87.63683128356934,88,6662,66,Navy Pier,37822,False,10005607,66 -815,
1983,20220720 17:48,41.893989181518556,-87.62033920288086,173,6662,66,Navy Pier,43273,False,10005596,N66 -892,
4075,20220720 17:48,41.892311096191406,-87.60999298095703,178,6665,66,Austin,0,False,88353418,66 -809,
1917,20220720 17:49,41.896779913651315,-87.62126239977385,271,6665,66,Austin,5047,False,88353416,SN  -854,
1951,20220720 17:49,41.89674377441406,-87.6274766921997,284,6665,66,Austin,6729,False,88353414,66 -808,
4087,20220720 17:49,41.89608909606934,-87.66667846679688,277,6665,66,Austin,17827,False,88353411,66 -807,
2016,20220720 17:49,41.89582443237305,-87.68597866938664,268,6665,66,Austin,23494,False,88353409,66 -853,
8122,20220720 17:49,41.89514923095703,-87.74571418762207,270,6665,66,Austin,39843,False,88353405,66 -856,
2000,20220720 17:49,41.89514923095703,-87.74573789324079,266,6665,66,Austin,39849,False,88353403,66 -810,
1986,20220720 17:49,41.894981384277344,-87.75877380371094,268,6665,66,Austin,43426,False,88353401,SN  -852,
1934,20220720 17:51,41.8956694169478,-87.62031624533914,3,4357,66,Pulaski,4329,False,88353417,66 -801,
1973,20220720 17:50,41.89674739837646,-87.62720489501953,256,4357,66,Pulaski,6655,False,88353415,SN  -851,
4081,20220720 17:51,41.89608909606934,-87.66667846679688,270,4357,66,Pulaski,17827,False,88353410,66 -812,
2027,20220720 17:50,41.89571407863072,-87.69431727273124,268,4357,66,Pulaski,25796,False,88353415,SN  -851,
4098,20220720 17:51,41.89546684596849,-87.72170312853827,256,4357,66,Pulaski,33280,False,88353408,66 -857,
4078,20220720 17:51,41.89490191141764,-87.75282287597656,89,6662,66,Navy Pier,6013,False,10005635,66 -804,
8147,20220720 17:50,41.89543533325195,-87.71601867675781,90,6662,66,Navy Pier,16048,False,88355191,66 -817,
8187,20220720 17:51,41.89546585083008,-87.7069206237793,90,6662,66,Navy Pier,18591,False,88355190,66 -854,
8191,20220720 17:51,41.89574607473905,-87.68736879942847,89,6662,66,Navy Pier,23960,False,10005632,SN  -858,
4126,20220720 17:51,41.896095275878906,-87.66748809814453,92,6662,66,Navy Pier,29377,False,10005630,66 -803,
8156,20220720 17:51,41.89649200439453,-87.63752365112305,88,6662,66,Navy Pier,37635,False,10005608,SN  -857,
1972,20220720 17:51,41.89655590057373,-87.63342094421387,92,6662,66,Navy Pier,38750,False,10005607,66 -815,
1983,20220720 17:51,41.89115126236625,-87.62024091637653,171,6662,66,Navy Pier,44317,False,10005596,N66 -892,
4075,20220720 17:51,41.89188998353247,-87.6147034588982,266,6665,66,Austin,1417,False,88353418,66 -809,
1917,20220720 17:51,41.896774768829346,-87.62482833862305,269,6665,66,Austin,6010,False,88353416,SN  -854,
1951,20220720 17:50,41.89673318862915,-87.62798690795898,283,6665,66,Austin,6868,False,88353414,66 -808,
4087,20220720 17:50,41.89604187011719,-87.66914411272322,275,6665,66,Austin,18547,False,88353411,66 -807,
2016,20220720 17:51,41.8957633972168,-87.69138417925153,269,6665,66,Austin,24979,False,88353409,66 -853,
8122,20220720 17:51,41.89503860473633,-87.75396573543549,264,6665,66,Austin,42103,False,88353405,66 -856,
2000,20220720 17:51,41.8950309753418,-87.75553806011493,269,6665,66,Austin,42526,False,88353403,66 -810,
1986,20220720 17:50,41.89487075805664,-87.76449584960938,268,6665,66,Austin,45005,False,88353401,SN  -852,
1934,20220720 17:52,41.896780817132246,-87.6212437278346,276,4357,66,Pulaski,5042,False,88353417,66 -801,
1973,20220720 17:52,41.896733951568606,-87.62795639038086,270,4357,66,Pulaski,6859,False,88353415,SN  -851,
4081,20220720 17:52,41.89603342328753,-87.66967755272275,267,4357,66,Pulaski,18752,False,88353410,66 -812,
2027,20220720 17:53,41.895624209672974,-87.7028952378493,266,4357,66,Pulaski,28114,False,88353415,SN  -851,
4098,20220720 17:52,41.89527893066406,-87.72601318359375,174,4357,66,Pulaski,34360,False,88353408,66 -857,
4078,20220720 17:53,41.8949089050293,-87.74641418457031,93,6662,66,Navy Pier,7733,False,10005635,66 -804,
8147,20220720 17:53,41.895497248722954,-87.70961526724008,94,6662,66,Navy Pier,17877,False,88355191,66 -817,
8187,20220720 17:53,41.895582279688874,-87.70039550351424,90,6662,66,Navy Pier,20413,False,88355190,66 -854,
8191,20220720 17:53,41.89582443237305,-87.6819576826252,88,6662,66,Navy Pier,25428,False,10005632,SN  -858,
4126,20220720 17:53,41.89619827270508,-87.65961151123047,95,6662,66,Navy Pier,31513,False,10005630,66 -803,
8156,20220720 17:53,41.89656286239624,-87.63269424438477,89,6662,66,Navy Pier,38948,False,10005608,SN  -857,
1972,20220720 17:53,41.896636962890625,-87.62839889526367,88,6662,66,Navy Pier,40116,False,10005607,66 -815,
1983,20220720 17:52,41.89102554321289,-87.61587829589844,95,6662,66,Navy Pier,45569,False,10005596,N66 -892,
4075,20220720 17:52,41.891807556152344,-87.61940964408542,266,6665,66,Austin,2795,False,88353418,66 -809,
1917,20220720 17:53,41.89674701690674,-87.6272201538086,258,6665,66,Austin,6659,False,88353416,SN  -854,
1951,20220720 17:53,41.896681785583496,-87.63154411315918,272,6665,66,Austin,7833,False,88353414,66 -808,
4087,20220720 17:53,41.89596939086914,-87.67388798640324,273,6665,66,Austin,19969,False,88353411,66 -807,
2016,20220720 17:53,41.895716994556025,-87.69740614250524,265,6665,66,Austin,26648,False,88353409,66 -853,
2000,20220720 17:52,41.89496612548828,-87.75952923114482,270,6665,66,Austin,43636,False,88353403,66 -810,
8122,20220720 17:53,41.89496612548828,-87.76051279016443,269,6665,66,Austin,43894,False,88353405,66 -856,
1986,20220720 17:53,41.894775390625,-87.76961023667279,264,6665,66,Austin,46404,False,88353401,SN  -852,
1934,20220720 17:54,41.896774482727054,-87.62483978271484,264,4357,66,Pulaski,6013,False,88353417,66 -801,
1973,20220720 17:54,41.896674944006875,-87.63180442478345,254,4357,66,Pulaski,7904,False,88353415,SN  -851,
4081,20220720 17:54,41.89596939086914,-87.67393165001502,277,4357,66,Pulaski,19981,False,88353410,66 -812,
2027,20220720 17:55,41.89556121826172,-87.70732879638672,267,4357,66,Pulaski,29331,False,88353410,66 -812,
4078,20220720 17:55,41.89512634277344,-87.73519799017137,89,6662,66,Navy Pier,10810,False,10005635,66 -804,
8147,20220720 17:55,41.8954401983731,-87.70891195103742,85,6662,66,Navy Pier,18057,False,88355191,66 -817,
8187,20220720 17:55,41.89558792114258,-87.69683074951172,92,6662,66,Navy Pier,21314,False,88355190,66 -854,
8191,20220720 17:54,41.89589152616613,-87.67737332512351,88,6662,66,Navy Pier,26670,False,10005632,SN  -858,
4126,20220720 17:55,41.896290893554685,-87.65392517089843,89,6662,66,Navy Pier,33109,False,10005630,66 -803,
8156,20220720 17:54,41.8966178894043,-87.62995529174805,89,6662,66,Navy Pier,39694,False,10005608,SN  -857,
1972,20220720 17:55,41.89666395187378,-87.62700271606445,86,6662,66,Navy Pier,40495,False,10005607,66 -815,
1983,20220720 17:54,41.891782173743614,-87.6115625821627,2,6662,66,Navy Pier,47013,False,10005596,N66 -892,
1917,20220720 17:54,41.896723079681394,-87.62881526947021,273,6665,66,Austin,7092,False,88353416,SN  -854,
1951,20220720 17:55,41.89659118652344,-87.63521857010691,271,6665,66,Austin,8876,False,88353414,66 -808,
4087,20220720 17:55,41.89587434809258,-87.67887975814494,269,6665,66,Austin,21424,False,88353411,66 -807,
2016,20220720 17:55,41.895626068115234,-87.70298979712314,266,6665,66,Austin,28174,False,88353409,66 -853,
2000,20220720 17:55,41.894901275634766,-87.7651138305664,272,6665,66,Austin,45165,False,88353403,66 -810,
8122,20220720 17:55,41.89478302001953,-87.7688889503479,266,6665,66,Austin,46202,False,88353405,66 -856,
1986,20220720 17:55,41.894880886735585,-87.77478869207974,341,6665,66,Austin,47820,False,88353401,SN  -852,
1934,20220720 17:56,41.89673614501953,-87.6277889251709,271,4357,66,Pulaski,6814,False,88353417,66 -801,
1973,20220720 17:57,41.89659118652344,-87.63567750350289,269,4357,66,Pulaski,9047,False,88353415,SN  -851,
4081,20220720 17:56,41.89590072631836,-87.6776506139877,268,4357,66,Pulaski,21080,False,88353410,66 -812,
2027,20220720 17:57,41.895545959472656,-87.71546173095703,269,4357,66,Pulaski,31567,False,88353410,66 -812,
1986,20220720 17:56,41.89492833333333,-87.774395,169,6662,66,Navy Pier,0,False,88355187,SN  -852,
4078,20220720 17:56,41.89524459838867,-87.72676086425781,89,6662,66,Navy Pier,13101,False,10005635,66 -804,
8147,20220720 17:56,41.89552307128906,-87.70647768114434,83,6662,66,Navy Pier,18720,False,88355191,66 -817,
8187,20220720 17:56,41.895721435546875,-87.69004535675049,90,6662,66,Navy Pier,23226,False,88355190,66 -854,
8191,20220720 17:57,41.89602042533256,-87.66929451194969,88,6662,66,Navy Pier,28877,False,10005632,SN  -858,
4126,20220720 17:57,41.896391398871124,-87.64704849470907,84,6662,66,Navy Pier,35005,False,10005630,66 -803,
8156,20220720 17:56,41.89664649963379,-87.6276741027832,89,6662,66,Navy Pier,40313,False,10005608,SN  -857,
1972,20220720 17:56,41.896691989898684,-87.62452640533448,92,6662,66,Navy Pier,41167,False,10005607,66 -815,
1983,20220720 17:56,41.89250363044019,-87.6100082397461,177,6662,66,Navy Pier,47872,False,10005596,N66 -892,
4075,20220720 17:57,41.896431385387075,-87.6203431562944,358,6665,66,Austin,4657,False,88353418,66 -809,
1917,20220720 17:57,41.896681213378905,-87.63156585693359,270,6665,66,Austin,7839,False,88353416,SN  -854,
1951,20220720 17:57,41.896541595458984,-87.63924445480596,277,6665,66,Austin,10015,False,88353414,66 -808,
4087,20220720 17:56,41.89588928222656,-87.68234522892878,269,6665,66,Austin,22511,False,88353411,66 -807,
2016,20220720 17:56,41.895529683430986,-87.71150309244791,271,6665,66,Austin,30462,False,88353409,66 -853,
2000,20220720 17:57,41.8948007177134,-87.77220991791272,267,6665,66,Austin,47140,False,88353403,66 -810,
8122,20220720 17:56,41.89487166666667,-87.77488833333334,326,6665,66,Austin,47972,False,88353405,66 -856,
1934,20220720 17:58,41.896732807159424,-87.62800216674805,270,4357,66,Pulaski,6872,False,88353417,66 -801,
1973,20220720 17:58,41.89651090833876,-87.64093763563368,269,4357,66,Pulaski,10545,False,88353415,SN  -851,
4081,20220720 17:59,41.89585876464844,-87.6834977370042,268,4357,66,Pulaski,22819,False,88353410,66 -812,
2027,20220720 17:59,41.89547348022461,-87.719482421875,266,4357,66,Pulaski,32669,False,88353410,66 -812,
1986,20220720 17:58,41.894832611083984,-87.76606750488281,98,6662,66,Navy Pier,2380,False,88355187,SN  -852,
8147,20220720 17:59,41.895635084672406,-87.69743277809836,91,6662,66,Navy Pier,21212,False,88355191,66 -817,
8187,20220720 17:59,41.895751953125,-87.68497455983922,89,6662,66,Navy Pier,24595,False,88355190,66 -854,
8191,20220720 17:58,41.89609577616707,-87.6672818543481,88,6662,66,Navy Pier,29446,False,10005632,SN  -858,
4126,20220720 17:59,41.8964729309082,-87.6424560546875,84,6662,66,Navy Pier,36272,False,10005630,66 -803,
8156,20220720 17:58,41.89668273925781,-87.62574787139893,85,6662,66,Navy Pier,40836,False,10005608,SN  -857,
1972,20220720 17:59,41.89555187225342,-87.62037658691406,164,6662,66,Navy Pier,42699,False,10005607,66 -815,
1983,20220720 17:58,41.89250363044019,-87.6100082397461,177,6662,66,Navy Pier,47872,False,10005596,N66 -892,
4075,20220720 17:59,41.89677810668945,-87.62136735182543,269,6665,66,Austin,5049,False,88353418,66 -809,
1917,20220720 17:59,41.896615982055664,-87.63333892822266,268,6665,66,Austin,8359,False,88353416,SN  -854,
1951,20220720 17:59,41.896461486816406,-87.6439437866211,268,6665,66,Austin,11443,False,88353414,66 -808,
4087,20220720 17:59,41.8957828577014,-87.6873681994452,269,6665,66,Austin,23883,False,88353411,66 -807,
2016,20220720 17:58,41.89548110961914,-87.7162094116211,272,6665,66,Austin,31762,False,88353409,66 -853,
8122,20220720 17:59,41.894901275634766,-87.77444458007812,146,6665,66,Austin,47736,False,88353405,66 -856,
2000,20220720 17:58,41.895143837764344,-87.77448404246363,172,6665,66,Austin,48046,False,88353403,66 -810,
1934,20220720 18:00,41.89670104980469,-87.63055267333985,268,4357,66,Pulaski,7564,False,88353417,66 -801,
1973,20220720 18:01,41.89643859863281,-87.64575409889221,267,4357,66,Pulaski,11962,False,88353415,SN  -851,
4081,20220720 18:01,41.89578364445613,-87.6894044142503,261,4357,66,Pulaski,24434,False,88353410,66 -812,
2000,20220720 18:01,41.894744873046875,-87.77153778076172,89,6662,66,Navy Pier,881,False,10005672,66 -810,
1986,20220720 18:00,41.89485240328139,-87.76085839755294,90,6662,66,Navy Pier,3804,False,88355187,SN  -852,
4078,20220720 18:01,41.89540481567383,-87.72172546386719,92,6662,66,Navy Pier,14523,False,10005635,66 -804,
8147,20220720 18:01,41.89570605168577,-87.69127329841989,86,6662,66,Navy Pier,22893,False,88355191,66 -817,
8187,20220720 18:01,41.89595759465144,-87.6745857825646,88,6662,66,Navy Pier,27438,False,88355190,66 -854,
8191,20220720 18:01,41.896222187922554,-87.65608904911922,88,6662,66,Navy Pier,32499,False,10005632,SN  -858,
4126,20220720 18:00,41.89649963378906,-87.63632202148438,94,6662,66,Navy Pier,37921,False,10005630,66 -803,
8156,20220720 18:01,41.896695899963376,-87.62437782287597,85,6662,66,Navy Pier,41208,False,10005608,SN  -857,
1972,20220720 18:01,41.89504804611206,-87.62036895751953,166,6662,66,Navy Pier,42887,False,10005607,66 -815,
1983,20220720 18:00,41.89250363044019,-87.6100082397461,177,6662,66,Navy Pier,47872,False,10005596,N66 -892,
4075,20220720 18:01,41.89677810668945,-87.62136735182543,269,6665,66,Austin,5049,False,88353418,66 -809,
1917,20220720 18:01,41.89657974243164,-87.6366355895996,273,6665,66,Austin,9300,False,88353416,SN  -854,
1951,20220720 18:01,41.896339416503906,-87.65117109144056,268,6665,66,Austin,13564,False,88353414,66 -808,
4087,20220720 18:01,41.89570910135905,-87.69444770812989,265,6665,66,Austin,25831,False,88353411,66 -807,
2016,20220720 18:00,41.89549700419108,-87.71925170333297,270,6665,66,Austin,32618,False,88353409,66 -853,
8122,20220720 18:01,41.894901275634766,-87.77444458007812,146,6665,66,Austin,47736,False,88353405,66 -856,
1983,20220720 18:03,41.89201354980469,-87.6114273071289,263,4357,66,Pulaski,502,False,88353419,N66 -892,
1934,20220720 18:03,41.89668579101563,-87.63273773193359,267,4357,66,Pulaski,8158,False,88353417,66 -801,
1973,20220720 18:02,41.896388012429945,-87.65226480235224,273,4357,66,Pulaski,13885,False,88353415,SN  -851,
4081,20220720 18:02,41.89571342468262,-87.69433097839355,265,4357,66,Pulaski,25799,False,88353410,66 -812,
2000,20220720 18:03,41.894832611083984,-87.7646713256836,92,6662,66,Navy Pier,2758,False,10005672,66 -810,
1986,20220720 18:03,41.89486312866211,-87.75583212716239,91,6662,66,Navy Pier,5166,False,88355187,SN  -852,
4078,20220720 18:03,41.895478175236626,-87.71466533954327,97,6662,66,Navy Pier,16474,False,10005635,66 -804,
8147,20220720 18:03,41.89574432373047,-87.6871090843564,90,6662,66,Navy Pier,24022,False,88355191,66 -817,
8187,20220720 18:03,41.896032071581075,-87.66787323297238,93,6662,66,Navy Pier,29265,False,88355190,66 -854,
8191,20220720 18:02,41.896278381347656,-87.65515297337582,88,6662,66,Navy Pier,32791,False,10005632,SN  -858,
4126,20220720 18:03,41.89658107757568,-87.63199119567871,89,6662,66,Navy Pier,39139,False,10005630,66 -803,
8156,20220720 18:03,41.89665365219116,-87.62041397094727,92,6662,66,Navy Pier,42283,False,10005608,SN  -857,
1972,20220720 18:02,41.89215850830078,-87.62025680541993,166,6662,66,Navy Pier,43936,False,10005607,66 -815,
4075,20220720 18:03,41.89677810668945,-87.62136735182543,269,6665,66,Austin,5049,False,88353418,66 -809,
1917,20220720 18:03,41.89648766353213,-87.64205064444707,271,6665,66,Austin,10860,False,88353416,SN  -854,
1951,20220720 18:02,41.89635567043138,-87.65408833821614,269,6665,66,Austin,14365,False,88353414,66 -808,
4087,20220720 18:03,41.89567326787692,-87.69950912247843,270,6665,66,Austin,27215,False,88353411,66 -807,
2016,20220720 18:02,41.89540481567383,-87.72535547220482,270,6665,66,Austin,34263,False,88353409,66 -853,
8122,20220720 18:03,41.894901275634766,-87.77444458007812,198,6665,66,Austin,47736,False,88353405,66 -856,
1983,20220720 18:05,41.89186828367172,-87.61565719112274,269,4357,66,Pulaski,1759,False,88353419,N66 -892,
1934,20220720 18:04,41.89659118652344,-87.6351234034488,269,4357,66,Pulaski,8807,False,88353417,66 -801,
1973,20220720 18:04,41.89634704589844,-87.65481104169574,268,4357,66,Pulaski,14567,False,88353415,SN  -851,
4081,20220720 18:05,41.89567719644575,-87.69925461954145,270,4357,66,Pulaski,27147,False,88353410,66 -812,
8122,20220720 18:05,41.894901275634766,-87.77444458007812,198,6662,66,Navy Pier,56,False,10005674,66 -856,
2000,20220720 18:05,41.89486312866211,-87.755859375,89,6662,66,Navy Pier,5159,False,10005672,66 -810,
1986,20220720 18:05,41.89490400041853,-87.75119182041713,88,6662,66,Navy Pier,6433,False,88355187,SN  -852,
4078,20220720 18:05,41.89546585083008,-87.70725191556491,90,6662,66,Navy Pier,18512,False,10005635,66 -804,
8147,20220720 18:05,41.89582443237305,-87.68195405553598,83,6662,66,Navy Pier,25429,False,88355191,66 -817,
8187,20220720 18:05,41.89614677429199,-87.66188144683838,88,6662,66,Navy Pier,30931,False,88355190,66 -854,
8191,20220720 18:05,41.89639304665958,-87.64772706873276,89,6662,66,Navy Pier,34767,False,10005632,SN  -858,
4126,20220720 18:04,41.89665861129761,-87.62720623016358,89,6662,66,Navy Pier,40440,False,10005630,66 -803,
8156,20220720 18:05,41.892709732055664,-87.62032318115234,178,6662,66,Navy Pier,43735,False,10005608,SN  -857,
1972,20220720 18:05,41.89101632436117,-87.61804898579915,103,6662,66,Navy Pier,44980,False,10005607,66 -815,
4075,20220720 18:05,41.89677810668945,-87.62469482421875,268,6665,66,Austin,5974,False,88353418,66 -809,
1917,20220720 18:04,41.89638900756836,-87.64834692539313,268,6665,66,Austin,12773,False,88353416,SN  -854,
1951,20220720 18:05,41.896341542728614,-87.65518851358382,268,6665,66,Austin,14652,False,88353414,66 -808,
4087,20220720 18:05,41.89555753510574,-87.70819460112473,270,6665,66,Austin,29560,False,88353411,66 -807,
2016,20220720 18:04,41.895355224609375,-87.72780003623357,267,6665,66,Austin,34932,False,88353409,66 -853,
1983,20220720 18:06,41.891830656263565,-87.61768637763129,277,4357,66,Pulaski,2306,False,88353419,N66 -892,
1934,20220720 18:06,41.89653015136719,-87.63983886095943,267,4357,66,Pulaski,10249,False,88353417,66 -801,
1973,20220720 18:07,41.896317555354194,-87.65678889934833,272,4357,66,Pulaski,15111,False,88353415,SN  -851,
4081,20220720 18:06,41.89558279318888,-87.70658236644307,276,4357,66,Pulaski,29128,False,88353410,66 -812,
8122,20220720 18:07,41.894901275634766,-87.77444458007812,198,6662,66,Navy Pier,56,False,10005674,66 -856,
2000,20220720 18:07,41.894927978515625,-87.74881589210639,90,6662,66,Navy Pier,7090,False,10005672,66 -810,
1986,20220720 18:07,41.89489643390362,-87.74820371774527,87,6662,66,Navy Pier,7266,False,88355187,SN  -852,
4078,20220720 18:06,41.89552307128906,-87.70648393474642,86,6662,66,Navy Pier,18718,False,10005635,66 -804,
8147,20220720 18:06,41.89592742919922,-87.67526374979222,92,6662,66,Navy Pier,27255,False,88355191,66 -817,
8187,20220720 18:07,41.89622116088867,-87.65574836730957,89,6662,66,Navy Pier,32588,False,88355190,66 -854,
8191,20220720 18:06,41.89646048624007,-87.64298098204566,88,6662,66,Navy Pier,36129,False,10005632,SN  -858,
4126,20220720 18:06,41.89668655395508,-87.62509155273438,87,6662,66,Navy Pier,41014,False,10005630,66 -803,
8156,20220720 18:07,41.891014099121094,-87.61837635040283,87,6662,66,Navy Pier,44891,False,10005608,SN  -857,
1972,20220720 18:07,41.89108649167147,-87.61324691772461,89,6662,66,Navy Pier,46283,False,10005607,66 -815,
4075,20220720 18:06,41.89674701690674,-87.6272201538086,269,6665,66,Austin,6659,False,88353418,66 -809,
1917,20220720 18:07,41.896358489990234,-87.65390306838016,272,6665,66,Austin,14319,False,88353416,SN  -854,
1951,20220720 18:06,41.89623083387102,-87.66163866860526,268,6665,66,Austin,16439,False,88353414,66 -808,
4087,20220720 18:07,41.89555887075571,-87.71572641225961,269,6665,66,Austin,31639,False,88353411,66 -807,
2016,20220720 18:06,41.89529935775265,-87.73594271752143,269,6665,66,Austin,37141,False,88353409,66 -853,
1983,20220720 18:09,41.89274034500122,-87.62017993927002,353,4357,66,Pulaski,3290,False,88353419,N66 -892,
1934,20220720 18:09,41.89643859863281,-87.64574933052063,270,4357,66,Pulaski,11805,False,88353417,66 -801,
1973,20220720 18:09,41.896236419677734,-87.66240433284214,263,4357,66,Pulaski,16638,False,88353415,SN  -851,
4081,20220720 18:09,41.8955581665039,-87.71571197509766,270,4357,66,Pulaski,31635,False,88353410,66 -812,
8122,20220720 18:09,41.89478794978215,-87.76869542048527,90,6662,66,Navy Pier,1652,False,10005674,66 -856,
1986,20220720 18:09,41.894897079467775,-87.74581108093261,86,6662,66,Navy Pier,7908,False,88355187,SN  -852,
2000,20220720 18:08,41.89500957986583,-87.74114559007728,88,6662,66,Navy Pier,9181,False,10005672,66 -810,
4078,20220720 18:09,41.89558792114258,-87.6995496562883,90,6662,66,Navy Pier,20620,False,10005635,66 -804,
8147,20220720 18:09,41.896045535218484,-87.66802806480258,89,6662,66,Navy Pier,29223,False,88355191,66 -817,
8187,20220720 18:08,41.89630889892578,-87.65113830566406,86,6662,66,Navy Pier,33879,False,88355190,66 -854,
8191,20220720 18:08,41.896483907894215,-87.63846837257853,88,6662,66,Navy Pier,37377,False,10005632,SN  -858,
4126,20220720 18:09,41.896563339233396,-87.62040710449219,170,6662,66,Navy Pier,42335,False,10005630,66 -803,
8156,20220720 18:09,41.891029357910156,-87.61537170410156,79,6662,66,Navy Pier,45667,False,10005608,SN  -857,
1972,20220720 18:08,41.89231491088867,-87.6100082397461,177,6662,66,Navy Pier,47887,False,10005607,66 -815,
4075,20220720 18:08,41.89673614501953,-87.62772369384766,267,6665,66,Austin,6796,False,88353418,66 -809,
1917,20220720 18:09,41.896278381347656,-87.65963466747387,268,6665,66,Austin,15901,False,88353416,SN  -854,
1951,20220720 18:09,41.89608901977539,-87.66668212890625,274,6665,66,Austin,17828,False,88353414,66 -808,
4087,20220720 18:09,41.895479338509695,-87.72096688406808,269,6665,66,Austin,33083,False,88353411,66 -807,
2016,20220720 18:09,41.895123492230425,-87.74655277126438,268,6665,66,Austin,40079,False,88353409,66 -853,
1983,20220720 18:11,41.89432792663574,-87.62025089263916,349,4357,66,Pulaski,3870,False,88353419,N66 -892,
1934,20220720 18:11,41.8963737487793,-87.65273435350875,269,4357,66,Pulaski,14016,False,88353417,66 -801,
1973,20220720 18:11,41.89608573913574,-87.66683959960938,268,4357,66,Pulaski,17871,False,88353415,SN  -851,
4081,20220720 18:11,41.895415947085525,-87.72367708800269,269,4357,66,Pulaski,33810,False,88353410,66 -812,
8122,20220720 18:11,41.89484989281857,-87.75756096117425,89,6662,66,Navy Pier,4709,False,10005674,66 -856,
1986,20220720 18:11,41.8950309753418,-87.74046105853581,88,6662,66,Navy Pier,9370,False,88355187,SN  -852,
