vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,tablockid,zone
8067,20220720 18:51,41.70588166666667,-87.65642833333334,196,9375,9,104th/Vincennes,95767,False,10001978,9 -621,
8088,20220720 18:53,41.724892281197214,-87.66270261197477,356,582,9,Irving Park,8666,False,10001935,9 -618,
1468,20220720 18:52,41.769102419339696,-87.66382235013522,353,582,9,Irving Park,24886,False,10001934,9 -617,
1463,20220720 18:53,41.82690245105374,-87.66539001464844,0,582,9,Irving Park,46059,False,10001933,9 -601,
1486,20220720 18:53,41.89511852264404,-87.66717529296875,0,582,9,Irving Park,71776,False,10001963,9 -615,
1575,20220720 18:53,41.954349517822266,-87.66486249651227,91,582,9,Irving Park,94589,False,10001965,9 -654,
8048,20220720 18:52,41.95537020555183,-87.66287003702192,336,582,9,Irving Park,95772,True,10001966,9 -611,
8046,20220720 18:53,41.943194732666015,-87.66875457763672,179,1600,9,95th,7070,False,10001985,9 -651,
8057,20220720 18:53,41.878929947361804,-87.6668525464607,176,1600,9,95th,30977,False,10001983,9 -607,
8036,20220720 18:53,41.85293455123902,-87.66609191894531,183,1600,9,95th,40618,False,10001982,9 -605,
8067,20220720 18:53,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
8088,20220720 18:54,41.73206243515015,-87.66288394927979,359,582,9,Irving Park,11286,False,10001935,9 -618,
1468,20220720 18:54,41.77907915115357,-87.6640604019165,2,582,9,Irving Park,28569,False,10001934,9 -617,
1463,20220720 18:54,41.833970069885254,-87.66555976867676,0,582,9,Irving Park,48640,False,10001933,9 -601,
1486,20220720 18:55,41.89950862683748,-87.66730499267578,4,582,9,Irving Park,73386,False,10001963,9 -615,
1575,20220720 18:55,41.954368591308594,-87.66227238352705,18,582,9,Irving Park,95334,False,10001965,9 -654,
8048,20220720 18:55,41.95540152023088,-87.66289007841651,335,582,9,Irving Park,95784,True,10001966,9 -611,
8046,20220720 18:55,41.94077439741655,-87.66867967085405,178,1600,9,95th,7956,False,10001985,9 -651,
8057,20220720 18:54,41.87368907099185,-87.66665831856106,178,1600,9,95th,32875,False,10001983,9 -607,
8036,20220720 18:55,41.852535247802734,-87.66609573364258,180,1600,9,95th,40795,False,10001982,9 -605,
8067,20220720 18:55,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
8088,20220720 18:57,41.73936805725098,-87.66307067871094,359,582,9,Irving Park,13929,False,10001935,9 -618,
1468,20220720 18:57,41.7858304977417,-87.664262008667,356,582,9,Irving Park,31030,False,10001934,9 -617,
1463,20220720 18:57,41.837468242645265,-87.66565704345703,358,582,9,Irving Park,49922,False,10001933,9 -601,
1486,20220720 18:57,41.903065872192386,-87.66741180419922,0,582,9,Irving Park,74678,False,10001963,9 -615,
8048,20220720 18:57,41.955833491994376,-87.66315221074802,335,582,9,Irving Park,95986,False,10001966,9 -611,
1575,20220720 18:57,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,False,10001965,9 -654,
8046,20220720 18:57,41.93628352772106,-87.66859907670455,178,1600,9,95th,9645,False,10001985,9 -651,
8057,20220720 18:57,41.867503599687055,-87.66648951443759,182,1600,9,95th,35156,False,10001983,9 -607,
8036,20220720 18:57,41.839640617370605,-87.66590690612793,179,1600,9,95th,45507,False,10001982,9 -605,
8067,20220720 18:57,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
8088,20220720 18:59,41.74500894546509,-87.66320037841797,353,582,9,Irving Park,16017,False,10001935,9 -618,
1468,20220720 18:59,41.79308633804321,-87.66445922851562,0,582,9,Irving Park,33685,False,10001934,9 -617,
1463,20220720 18:59,41.83902081576261,-87.66548364812678,242,582,9,Irving Park,51071,False,10001933,9 -601,
1486,20220720 18:59,41.90392837524414,-87.66742630004883,358,582,9,Irving Park,75001,False,10001963,9 -615,
8048,20220720 18:59,41.955833491994376,-87.66315221074802,335,582,9,Irving Park,95986,False,10001966,9 -611,
1575,20220720 18:59,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,False,10001965,9 -654,
8046,20220720 18:59,41.932069049162024,-87.66845489950741,176,1600,9,95th,11232,False,10001985,9 -651,
8057,20220720 18:59,41.86204924149947,-87.66631122935902,180,1600,9,95th,37269,False,10001983,9 -607,
8036,20220720 18:59,41.8391476949056,-87.6651846991645,251,1600,9,95th,46403,False,10001982,9 -605,
8067,20220720 18:59,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
8088,20220720 19:01,41.75039825439453,-87.66334533691406,355,582,9,Irving Park,17991,False,10001935,9 -618,
1468,20220720 19:01,41.7995002746582,-87.66463470458984,359,582,9,Irving Park,36024,False,10001934,9 -617,
1463,20220720 19:01,41.84704117855783,-87.66571665618379,358,582,9,Irving Park,54076,False,10001933,9 -601,
1486,20220720 19:01,41.91060676574707,-87.66761703491211,1,582,9,Irving Park,77432,False,10001963,9 -615,
8048,20220720 19:01,41.955833491994376,-87.66315221074802,335,582,9,Irving Park,95986,False,10001966,9 -611,
1575,20220720 19:00,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,False,10001965,9 -654,
8046,20220720 19:01,41.92605157998892,-87.66825059744028,169,1600,9,95th,13475,False,10001985,9 -651,
8057,20220720 19:01,41.85492134094238,-87.6660795211792,176,1600,9,95th,39915,False,10001983,9 -607,
8036,20220720 19:01,41.83755340576172,-87.66579742431641,174,1600,9,95th,47074,False,10001982,9 -605,
8067,20220720 19:00,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
1468,20220720 19:03,41.804945945739746,-87.66479301452637,356,582,9,Irving Park,38016,False,10001934,9 -617,
1463,20220720 19:03,41.85495223999023,-87.66607627868652,0,582,9,Irving Park,57040,False,10001933,9 -601,
1486,20220720 19:03,41.91794052124023,-87.6678680419922,348,582,9,Irving Park,80132,False,10001963,9 -615,
8048,20220720 19:03,41.955833491994376,-87.66315221074802,335,582,9,Irving Park,95986,False,10001966,9 -611,
1575,20220720 19:02,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,False,10001965,9 -654,
8046,20220720 19:03,41.92144450203317,-87.6686966692815,172,1600,9,95th,15157,False,10001985,9 -651,
8057,20220720 19:03,41.84376983642578,-87.66595458984375,180,1600,9,95th,44001,False,10001983,9 -607,
8036,20220720 19:03,41.8305046081543,-87.6656723022461,178,1600,9,95th,49647,False,10001982,9 -605,
8067,20220720 19:03,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
8088,20220720 19:05,41.76066589355469,-87.66358184814453,1,582,9,Irving Park,21763,False,10001935,9 -618,
1468,20220720 19:05,41.81038284301758,-87.66497802734375,5,582,9,Irving Park,39956,False,10001934,9 -617,
1463,20220720 19:05,41.85805892944336,-87.6659927368164,0,582,9,Irving Park,58165,False,10001933,9 -601,
1486,20220720 19:05,41.92155780792236,-87.66853942871094,352,582,9,Irving Park,81459,False,10001963,9 -615,
8048,20220720 19:05,41.955833491994376,-87.66315221074802,335,582,9,Irving Park,95986,True,10001966,9 -611,
1575,20220720 19:05,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,True,10001965,9 -654,
8046,20220720 19:05,41.91658891950335,-87.66786209417849,177,1600,9,95th,17023,False,10001985,9 -651,
8057,20220720 19:05,41.838959237803586,-87.6657429570737,176,1600,9,95th,45763,False,10001983,9 -607,
8036,20220720 19:05,41.82251800315967,-87.66538913008095,176,1600,9,95th,52596,False,10001982,9 -605,
8067,20220720 19:05,41.705346666666664,-87.65665166666666,196,9375,9,104th/Vincennes,95826,False,10001978,9 -621,
8088,20220720 19:07,41.7649548457219,-87.66369816706731,355,582,9,Irving Park,23350,False,10001935,9 -618,
1468,20220720 19:07,41.81538610458374,-87.66504669189453,1,582,9,Irving Park,41820,False,10001934,9 -617,
1463,20220720 19:07,41.86338197617304,-87.66624487014045,356,582,9,Irving Park,60110,False,10001933,9 -601,
1486,20220720 19:07,41.92557897567749,-87.66805477142334,5,582,9,Irving Park,82948,False,10001963,9 -615,
8048,20220720 19:07,41.955833491994376,-87.66315221074802,335,582,9,Irving Park,95986,True,10001966,9 -611,
1575,20220720 19:07,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,True,10001965,9 -654,
8046,20220720 19:07,41.91163576566256,-87.66778740516075,182,1600,9,95th,18857,False,10001985,9 -651,
8057,20220720 19:07,41.83909606933594,-87.66535949707031,234,1600,9,95th,46471,False,10001983,9 -607,
8036,20220720 19:07,41.81598663330078,-87.66522979736328,182,1600,9,95th,54947,False,10001982,9 -605,
1453,20220720 19:07,41.72100830078125,-87.66261291503906,0,3637,9,74th,378,False,10002375,X9  -603,
8067,20220720 19:07,41.7050895690918,-87.6567153930664,196,9375,9,104th/Vincennes,95868,False,10001978,9 -621,
8088,20220720 19:09,41.771853831276964,-87.66391845247638,357,582,9,Irving Park,25890,False,10001935,9 -618,
1468,20220720 19:09,41.82370367050171,-87.66531372070312,357,582,9,Irving Park,44892,False,10001934,9 -617,
1463,20220720 19:09,41.86915075583536,-87.66629791259766,359,582,9,Irving Park,62257,False,10001933,9 -601,
1486,20220720 19:09,41.931484375,-87.66827972412109,359,582,9,Irving Park,85105,False,10001963,9 -615,
1575,20220720 19:09,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,True,10001965,9 -654,
8048,20220720 19:09,41.9560661315918,-87.66425323486328,178,1600,9,95th,931,False,10001987,9 -611,
8046,20220720 19:09,41.908199863157414,-87.66769563978997,180,1600,9,95th,20135,False,10001985,9 -651,
8057,20220720 19:09,41.83909606933594,-87.66535949707031,234,1600,9,95th,46471,False,10001983,9 -607,
8036,20220720 19:09,41.81066400864545,-87.66510772705078,180,1600,9,95th,56891,False,10001982,9 -605,
1453,20220720 19:09,41.72490836478568,-87.66270013757654,358,3637,9,74th,1792,False,10002375,X9  -603,
8067,20220720 19:09,41.7050895690918,-87.6567153930664,196,9375,9,104th/Vincennes,95868,False,10001978,9 -621,
8088,20220720 19:11,41.778839111328125,-87.66424560546875,358,582,9,Irving Park,28416,False,10001935,9 -618,
1468,20220720 19:11,41.83004819429838,-87.66546630859375,359,582,9,Irving Park,47208,False,10001934,9 -617,
1463,20220720 19:11,41.87397528983451,-87.66642761230469,359,582,9,Irving Park,64002,False,10001933,9 -601,
1486,20220720 19:11,41.93461062457111,-87.66838259310336,359,582,9,Irving Park,86249,False,10001963,9 -615,
1575,20220720 19:11,41.955908647224085,-87.66320003680329,336,582,9,Irving Park,96016,True,10001965,9 -654,
8048,20220720 19:11,41.95431137084961,-87.66819763183594,269,1600,9,95th,2667,False,10001987,9 -611,
8046,20220720 19:11,41.903908972646676,-87.6675869810815,180,1600,9,95th,21691,False,10001985,9 -651,
8057,20220720 19:11,41.83909606933594,-87.66535949707031,234,1600,9,95th,46471,False,10001983,9 -607,
8036,20220720 19:11,41.81045913696289,-87.66509021696497,177,1600,9,95th,57012,False,10001982,9 -605,
8033,20220720 19:11,41.72412109375,-87.6627197265625,359,3637,9,74th,1548,False,10002373,X9  -663,
1453,20220720 19:11,41.735823249816896,-87.66297149658203,358,3637,9,74th,5780,False,10002375,X9  -603,
8067,20220720 19:11,41.7050895690918,-87.6567153930664,196,9375,9,104th/Vincennes,95868,False,10001978,9 -621,
8088,20220720 19:13,41.78644561767578,-87.6642837524414,1,582,9,Irving Park,31260,False,10001935,9 -618,
1468,20220720 19:13,41.83601036071777,-87.66561126708984,358,582,9,Irving Park,49389,False,10001934,9 -617,
1463,20220720 19:12,41.876815266079376,-87.66650750901964,357,582,9,Irving Park,65109,False,10001933,9 -601,
1486,20220720 19:13,41.93721742630005,-87.66847858428955,358,582,9,Irving Park,87204,False,10001963,9 -615,
1575,20220720 19:13,41.956135511398315,-87.6633358001709,336,582,9,Irving Park,96079,False,10001965,9 -654,
8048,20220720 19:13,41.947915758405415,-87.6689453125,180,1600,9,95th,5313,False,10001987,9 -611,
8046,20220720 19:13,41.90205940833459,-87.66751509446364,179,1600,9,95th,22372,False,10001985,9 -651,
8057,20220720 19:13,41.83086649576823,-87.66567993164062,180,1600,9,95th,49501,False,10001983,9 -607,
8036,20220720 19:13,41.80625769671272,-87.6649517732508,179,1600,9,95th,58525,False,10001982,9 -605,
8033,20220720 19:13,41.732070732116696,-87.66288337707519,359,3637,9,74th,4409,False,10002373,X9  -663,
1453,20220720 19:13,41.742832042552806,-87.66316025345414,1,3637,9,74th,8350,False,10002375,X9  -603,
8067,20220720 19:13,41.7050895690918,-87.6567153930664,196,9375,9,104th/Vincennes,95868,False,10001978,9 -621,
8067,20220720 19:15,41.7050895690918,-87.6567153930664,196,582,9,Irving Park,54,False,10001931,9 -621,
8088,20220720 19:15,41.790497589111325,-87.66441040039062,358,582,9,Irving Park,32744,False,10001935,9 -618,
1468,20220720 19:15,41.839025043305895,-87.66554296584357,234,582,9,Irving Park,51093,False,10001934,9 -617,
1463,20220720 19:15,41.881710052490234,-87.66669464111328,359,582,9,Irving Park,66838,False,10001933,9 -601,
1486,20220720 19:15,41.93896961212158,-87.66852951049805,358,582,9,Irving Park,87841,False,10001963,9 -615,
1575,20220720 19:15,41.956135511398315,-87.6633358001709,336,582,9,Irving Park,96079,False,10001965,9 -654,
8048,20220720 19:15,41.943348236083985,-87.66876281738281,178,1600,9,95th,7001,False,10001987,9 -611,
8046,20220720 19:15,41.896202476657166,-87.6673583984375,182,1600,9,95th,24537,False,10001985,9 -651,
8057,20220720 19:15,41.82356548309326,-87.66554145812988,179,1600,9,95th,52161,False,10001983,9 -607,
8036,20220720 19:15,41.79717515644274,-87.66476922286184,179,1600,9,95th,61816,False,10001982,9 -605,
8033,20220720 19:15,41.739375019073485,-87.6630708694458,0,3637,9,74th,7052,False,10002373,X9  -663,
1453,20220720 19:15,41.74984855651856,-87.66333770751953,4,3637,9,74th,10910,False,10002375,X9  -603,
8067,20220720 19:17,41.7050895690918,-87.6567153930664,196,582,9,Irving Park,54,False,10001931,9 -621,
8088,20220720 19:17,41.79949197769165,-87.66463470458984,0,582,9,Irving Park,36021,False,10001935,9 -618,
1468,20220720 19:17,41.839025406610396,-87.66554877871559,272,582,9,Irving Park,51095,False,10001934,9 -617,
1463,20220720 19:17,41.88499450683594,-87.66678619384766,0,582,9,Irving Park,68063,False,10001933,9 -601,
1486,20220720 19:17,41.939453125,-87.66856384277344,3,582,9,Irving Park,88023,False,10001963,9 -615,
1575,20220720 19:17,41.956135511398315,-87.6633358001709,336,582,9,Irving Park,96079,False,10001965,9 -654,
8048,20220720 19:17,41.940722716482064,-87.66867687827663,178,1600,9,95th,7980,False,10001987,9 -611,
8046,20220720 19:17,41.891057617810304,-87.66720394212372,176,1600,9,95th,26476,False,10001985,9 -651,
8057,20220720 19:17,41.81826249484358,-87.66529188484981,179,1600,9,95th,54136,False,10001983,9 -607,
8036,20220720 19:17,41.79092655181885,-87.66459217071534,179,1600,9,95th,64089,False,10001982,9 -605,
8033,20220720 19:17,41.749856853485106,-87.66333770751953,0,3637,9,74th,10913,False,10002373,X9  -663,
1453,20220720 19:17,41.75505813598633,-87.66352844238281,0,3637,9,74th,12852,False,10002375,X9  -603,
8067,20220720 19:19,41.7067985534668,-87.65644073486328,89,582,9,Irving Park,1617,False,10001931,9 -621,
8088,20220720 19:19,41.808489354451496,-87.66484502156575,358,582,9,Irving Park,39325,False,10001935,9 -618,
1468,20220720 19:19,41.847605037689206,-87.66586055755616,358,582,9,Irving Park,54308,False,10001934,9 -617,
1463,20220720 19:19,41.89121627807617,-87.66697692871094,357,582,9,Irving Park,70305,False,10001933,9 -601,
1486,20220720 19:19,41.9431568145752,-87.6686782836914,0,582,9,Irving Park,89403,False,10001963,9 -615,
1575,20220720 19:19,41.956135511398315,-87.6633358001709,336,582,9,Irving Park,96079,False,10001965,9 -654,
8048,20220720 19:19,41.93816293988909,-87.6686782836914,178,1600,9,95th,8945,False,10001987,9 -611,
8046,20220720 19:19,41.882349831717356,-87.66692040891064,177,1600,9,95th,29708,False,10001985,9 -651,
8057,20220720 19:19,41.81229839324951,-87.66512298583984,179,1600,9,95th,56293,False,10001983,9 -607,
8036,20220720 19:19,41.78251304626465,-87.66437969207763,177,1600,9,95th,67250,False,10001982,9 -605,
8025,20220720 19:19,41.720523834228516,-87.66261291503906,4,3637,9,74th,203,False,10002374,X9  -612,
8033,20220720 19:19,41.75531581531872,-87.66352844238281,356,3637,9,74th,12943,False,10002373,X9  -663,
8067,20220720 19:21,41.71440887451172,-87.65982818603516,339,582,9,Irving Park,4694,False,10001931,9 -621,
8088,20220720 19:21,41.81581824166434,-87.66496167864118,1,582,9,Irving Park,42019,False,10001935,9 -618,
1468,20220720 19:21,41.85492477416992,-87.66607513427735,2,582,9,Irving Park,57031,False,10001934,9 -617,
1463,20220720 19:21,41.891231225461375,-87.66698004274951,358,582,9,Irving Park,70376,False,10001933,9 -601,
1486,20220720 19:21,41.950181293487546,-87.66885375976562,358,582,9,Irving Park,91938,False,10001963,9 -615,
1575,20220720 19:20,41.95691166666667,-87.66378666666667,335,1600,9,95th,223,False,10001988,9 -654,
8048,20220720 19:21,41.93253812602922,-87.66847229003906,182,1600,9,95th,11036,False,10001987,9 -611,
8046,20220720 19:21,41.87943071637835,-87.66682826450892,180,1600,9,95th,30773,False,10001985,9 -651,
8057,20220720 19:21,41.80695724487305,-87.66497802734375,179,1600,9,95th,58251,False,10001983,9 -607,
8036,20220720 19:21,41.779136657714844,-87.66429138183594,179,1600,9,95th,68483,False,10001982,9 -605,
8025,20220720 19:21,41.725130558013916,-87.6626968383789,357,3637,9,74th,1873,False,10002374,X9  -612,
8067,20220720 19:23,41.721397399902344,-87.66261291503906,3,582,9,Irving Park,7407,False,10001931,9 -621,
8088,20220720 19:23,41.830575994543125,-87.66547661858635,359,582,9,Irving Park,47402,False,10001935,9 -618,
1468,20220720 19:23,41.8582706451416,-87.66606063842774,355,582,9,Irving Park,58230,False,10001934,9 -617,
1463,20220720 19:23,41.89634704589844,-87.66710662841797,0,582,9,Irving Park,72186,False,10001933,9 -601,
1486,20220720 19:23,41.95431137084961,-87.66750001907349,87,582,9,Irving Park,93878,False,10001963,9 -615,
1575,20220720 19:23,41.954341888427734,-87.66545104980469,267,1600,9,95th,1863,False,10001988,9 -654,
8048,20220720 19:23,41.926665496826175,-87.66827697753907,178,1600,9,95th,13264,False,10001987,9 -611,
8046,20220720 19:23,41.875688552856445,-87.66672992706299,181,1600,9,95th,32133,False,10001985,9 -651,
8057,20220720 19:23,41.80182037353516,-87.66490173339844,181,1600,9,95th,60115,False,10001983,9 -607,
8036,20220720 19:23,41.77181282043457,-87.6641164779663,177,1600,9,95th,71154,False,10001982,9 -605,
8025,20220720 19:23,41.73254327213063,-87.66288757324219,358,3637,9,74th,4581,False,10002374,X9  -612,
8067,20220720 19:25,41.72901248931885,-87.66279907226563,359,582,9,Irving Park,10168,False,10001931,9 -621,
8088,20220720 19:25,41.83769565929066,-87.6656118219549,358,582,9,Irving Park,50040,False,10001935,9 -618,
1468,20220720 19:25,41.86271910233931,-87.66629791259766,359,582,9,Irving Park,59908,False,10001934,9 -617,
1463,20220720 19:25,41.899993587184596,-87.66734829464474,348,582,9,Irving Park,73557,False,10001933,9 -601,
1486,20220720 19:25,41.95483997889927,-87.66254316057477,334,582,9,Irving Park,95563,False,10001963,9 -615,
1575,20220720 19:24,41.953834064190204,-87.6690902709961,175,1600,9,95th,3121,False,10001988,9 -654,
8048,20220720 19:25,41.9219126020159,-87.66863141741071,189,1600,9,95th,15026,False,10001987,9 -611,
8046,20220720 19:25,41.87168660657159,-87.66659361740639,178,1600,9,95th,33615,False,10001985,9 -651,
8057,20220720 19:25,41.79424524307251,-87.66468048095703,180,1600,9,95th,62871,False,10001983,9 -607,
8036,20220720 19:25,41.76503982543945,-87.66387901306152,177,1600,9,95th,73628,False,10001982,9 -605,
8025,20220720 19:25,41.73993993688513,-87.66309497974537,357,3637,9,74th,7286,False,10002374,X9  -612,
8067,20220720 19:27,41.736350440979,-87.66299171447754,359,582,9,Irving Park,12853,False,10001931,9 -621,
8088,20220720 19:27,41.83905792236328,-87.66531372070312,233,582,9,Irving Park,51027,False,10001935,9 -618,
1468,20220720 19:27,41.86681574041193,-87.66618485884233,357,582,9,Irving Park,61401,False,10001934,9 -617,
1463,20220720 19:27,41.9037119547526,-87.66741943359375,359,582,9,Irving Park,74906,False,10001933,9 -601,
1486,20220720 19:27,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,False,10001963,9 -615,
1575,20220720 19:27,41.943793705531526,-87.66876983642578,178,1600,9,95th,6810,False,10001988,9 -654,
8048,20220720 19:27,41.919041240916535,-87.66831745820888,170,1600,9,95th,16134,False,10001987,9 -611,
8046,20220720 19:27,41.86695575714111,-87.6664810180664,175,1600,9,95th,35378,False,10001985,9 -651,
8057,20220720 19:27,41.786760330200195,-87.66442413330078,179,1600,9,95th,65689,False,10001983,9 -607,
8036,20220720 19:27,41.75590133666992,-87.66365814208984,181,1600,9,95th,76961,False,10001982,9 -605,
8025,20220720 19:25,41.73993993688513,-87.66309497974537,357,3637,9,74th,7286,False,10002374,X9  -612,
8067,20220720 19:29,41.7439962387085,-87.66316986083984,0,582,9,Irving Park,15647,False,10001931,9 -621,
8088,20220720 19:29,41.83905792236328,-87.66531372070312,233,582,9,Irving Park,51027,False,10001935,9 -618,
1468,20220720 19:29,41.87397766113281,-87.66655731201172,0,582,9,Irving Park,64000,False,10001934,9 -617,
1463,20220720 19:29,41.91036891937256,-87.6676082611084,3,582,9,Irving Park,77345,False,10001933,9 -601,
1486,20220720 19:29,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,False,10001963,9 -615,
1575,20220720 19:29,41.94192970500273,-87.6687199087704,178,1600,9,95th,7523,False,10001988,9 -654,
8048,20220720 19:29,41.91251729329427,-87.66780853271484,179,1600,9,95th,18506,False,10001987,9 -611,
8046,20220720 19:29,41.858805708451705,-87.6661605834961,180,1600,9,95th,38502,False,10001985,9 -651,
8057,20220720 19:29,41.7789644241333,-87.66427726745606,180,1600,9,95th,68533,False,10001983,9 -607,
8036,20220720 19:29,41.75095043182373,-87.6635513305664,180,1600,9,95th,78768,False,10001982,9 -605,
8025,20220720 19:29,41.75303363800049,-87.66340827941895,359,3637,9,74th,12074,False,10002374,X9  -612,
8067,20220720 19:31,41.75261564254761,-87.6633955001831,359,582,9,Irving Park,18802,False,10001931,9 -621,
8088,20220720 19:31,41.83905792236328,-87.66531372070312,233,582,9,Irving Park,51027,False,10001935,9 -618,
1468,20220720 19:31,41.879212892972504,-87.66658841646634,358,582,9,Irving Park,65997,False,10001934,9 -617,
1463,20220720 19:31,41.91593724080961,-87.66768886618418,359,582,9,Irving Park,79405,False,10001933,9 -601,
1486,20220720 19:31,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,False,10001963,9 -615,
1575,20220720 19:31,41.941454569498696,-87.66870625813802,177,1600,9,95th,7717,False,10001988,9 -654,
8048,20220720 19:31,41.91060504578707,-87.66776864570484,174,1600,9,95th,19245,False,10001987,9 -611,
8046,20220720 19:31,41.857427076859906,-87.66618832674894,178,1600,9,95th,39018,False,10001985,9 -651,
8057,20220720 19:31,41.77138166427612,-87.66409435272217,174,1600,9,95th,71311,False,10001983,9 -607,
8036,20220720 19:31,41.74719264589507,-87.66339348102439,180,1600,9,95th,80170,False,10001982,9 -605,
8067,20220720 19:33,41.75609912872314,-87.66350555419922,356,582,9,Irving Park,20073,False,10001931,9 -621,
8088,20220720 19:33,41.83905792236328,-87.66531372070312,233,582,9,Irving Park,51027,False,10001935,9 -618,
1468,20220720 19:33,41.881718298968146,-87.66669497770421,0,582,9,Irving Park,66910,False,10001934,9 -617,
1463,20220720 19:33,41.92153148651123,-87.6685302734375,353,582,9,Irving Park,81450,False,10001933,9 -601,
1486,20220720 19:33,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,False,10001963,9 -615,
1575,20220720 19:33,41.94008806668795,-87.66864999624399,177,1600,9,95th,8258,False,10001988,9 -654,
8048,20220720 19:33,41.90346908569336,-87.66752594592525,179,1600,9,95th,21806,False,10001987,9 -611,
8046,20220720 19:33,41.852623748779294,-87.6661476135254,179,1600,9,95th,40765,False,10001985,9 -651,
8057,20220720 19:33,41.761159610748294,-87.66375732421875,179,1600,9,95th,75042,False,10001983,9 -607,
8036,20220720 19:33,41.743591368198395,-87.66332244873047,179,1600,9,95th,81499,False,10001982,9 -605,
8067,20220720 19:35,41.76126913590865,-87.66359745372425,359,582,9,Irving Park,21991,False,10001931,9 -621,
8088,20220720 19:35,41.83905792236328,-87.66531372070312,233,582,9,Irving Park,51027,True,10001935,9 -618,
1468,20220720 19:35,41.886136917840865,-87.66684420146639,358,582,9,Irving Park,68509,False,10001934,9 -617,
1463,20220720 19:35,41.925542545318606,-87.66805400848389,359,582,9,Irving Park,82906,False,10001933,9 -601,
1486,20220720 19:35,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,True,10001963,9 -615,
1575,20220720 19:35,41.93840080395079,-87.66868966085869,178,1600,9,95th,8873,False,10001988,9 -654,
8048,20220720 19:35,41.899815685344194,-87.66744995117188,179,1600,9,95th,23196,False,10001987,9 -611,
8046,20220720 19:35,41.84292593002319,-87.66594696044922,179,1600,9,95th,44309,False,10001985,9 -651,
8057,20220720 19:35,41.7539140701294,-87.66360816955566,180,1600,9,95th,77686,False,10001983,9 -607,
8036,20220720 19:35,41.73606811031218,-87.66317576746786,179,1600,9,95th,84232,False,10001982,9 -605,
8067,20220720 19:37,41.768585968017575,-87.66381072998047,1,582,9,Irving Park,24672,False,10001931,9 -621,
8088,20220720 19:37,41.83905792236328,-87.66531372070312,233,582,9,Irving Park,51027,True,10001935,9 -618,
1468,20220720 19:37,41.89149216474113,-87.6670150756836,352,582,9,Irving Park,70454,False,10001934,9 -617,
1463,20220720 19:37,41.932474533716835,-87.6683120727539,1,582,9,Irving Park,85468,False,10001933,9 -601,
1486,20220720 19:37,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,True,10001963,9 -615,
1575,20220720 19:37,41.932049807380224,-87.66845411412856,179,1600,9,95th,11239,False,10001988,9 -654,
8048,20220720 19:37,41.89341321198837,-87.66728210449219,179,1600,9,95th,25562,False,10001987,9 -611,
8046,20220720 19:37,41.83905532143333,-87.66492930325595,291,1600,9,95th,46311,False,10001985,9 -651,
8057,20220720 19:37,41.748123396688435,-87.66343688964844,173,1600,9,95th,79827,False,10001983,9 -607,
8036,20220720 19:37,41.73210859298706,-87.66306591033936,179,1600,9,95th,85656,False,10001982,9 -605,
8067,20220720 19:39,41.77267120361328,-87.66392517089844,359,582,9,Irving Park,26194,False,10001931,9 -621,
8088,20220720 19:39,41.839021971731476,-87.66549867572206,232,582,9,Irving Park,51075,True,10001935,9 -618,
1468,20220720 19:39,41.89598922729492,-87.66717681884765,1,582,9,Irving Park,72093,False,10001934,9 -617,
1463,20220720 19:39,41.938776874542235,-87.66853923797608,358,582,9,Irving Park,87759,False,10001933,9 -601,
1486,20220720 19:39,41.955958938598634,-87.66323032379151,336,582,9,Irving Park,96036,True,10001963,9 -615,
1575,20220720 19:39,41.92858609286222,-87.66831958655155,177,1600,9,95th,12567,False,10001988,9 -654,
8048,20220720 19:39,41.887429012971765,-87.66710920894847,179,1600,9,95th,27815,False,10001987,9 -611,
8046,20220720 19:39,41.83898856423118,-87.66542885520242,229,1600,9,95th,46515,False,10001985,9 -651,
8057,20220720 19:39,41.74249114990234,-87.66332244873047,175,1600,9,95th,81866,False,10001983,9 -607,
