vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,tablockid,zone
8033,20220720 17:54,41.92570769786835,-87.66828155517578,181,4658,X9,95th,15356,False,10002343,X9  -663,
8071,20220720 17:55,41.83895053863525,-87.66559715270996,235,4658,X9,95th,47990,False,10002340,X9  -660,
8219,20220720 17:55,41.8013060433524,-87.66488320486886,179,4658,X9,95th,61812,False,10002339,X9  -658,
1443,20220720 17:54,41.76554800874443,-87.66386446388819,179,4658,X9,95th,74901,False,10002337,X9  -661,
8225,20220720 17:55,41.73872150358606,-87.66313171386719,359,8470,X9,Irving Park/Broadway,6854,False,10001762,X9  -655,
8094,20220720 17:54,41.77862561335329,-87.66410064697266,359,8470,X9,Irving Park/Broadway,21400,False,10001763,X9  -654,
8040,20220720 17:55,41.83908462524414,-87.66561126708984,303,8470,X9,Irving Park/Broadway,44183,False,10002429,X9  -653,
8074,20220720 17:55,41.8636959499783,-87.66618347167969,359,8470,X9,Irving Park/Broadway,53121,False,10001764,N9  -696,
8095,20220720 17:55,41.918992614746095,-87.66813735961914,349,8470,X9,Irving Park/Broadway,73371,False,10001766,9 -609,
8043,20220720 17:55,41.92058095932007,-87.66838798522949,354,8470,X9,Irving Park/Broadway,73955,False,10001767,9 -608,
8221,20220720 17:54,41.937956260912344,-87.66854095458984,359,8470,X9,Irving Park/Broadway,80341,False,10002332,9 -614,
8093,20220720 17:54,41.954169803195526,-87.6502938164605,332,8470,X9,Irving Park/Broadway,92956,False,10002331,9 -655,
8024,20220720 17:57,41.954463958740234,-87.65592956542969,266,4658,X9,95th,1217,False,10002342,X9  -662,
8025,20220720 17:57,41.953759914491236,-87.66908617717463,174,4658,X9,95th,5087,False,10002345,X9  -612,
1453,20220720 17:57,41.941197879978866,-87.66872568599513,177,4658,X9,95th,9688,False,10002344,X9  -603,
8033,20220720 17:56,41.925191418877965,-87.66827839818494,176,4658,X9,95th,15541,False,10002343,X9  -663,
8071,20220720 17:56,41.837652111053465,-87.66580791473389,178,4658,X9,95th,48491,False,10002340,X9  -660,
8219,20220720 17:56,41.7970221383231,-87.6647720336914,180,4658,X9,95th,63380,False,10002339,X9  -658,
1443,20220720 17:57,41.759178161621094,-87.6637191772461,180,4658,X9,95th,77239,False,10002337,X9  -661,
8225,20220720 17:56,41.745961894159734,-87.66323553997537,358,8470,X9,Irving Park/Broadway,9506,False,10001762,X9  -655,
8094,20220720 17:56,41.78660507202149,-87.66429138183594,3,8470,X9,Irving Park/Broadway,24377,False,10001763,X9  -654,
8040,20220720 17:57,41.852189200265066,-87.66594696044922,0,8470,X9,Irving Park/Broadway,48945,False,10002429,X9  -653,
8074,20220720 17:57,41.8697811126709,-87.66635265350342,359,8470,X9,Irving Park/Broadway,55363,False,10001764,N9  -696,
8095,20220720 17:57,41.921446183148554,-87.66850437837489,355,8470,X9,Irving Park/Broadway,74272,False,10001766,9 -609,
8043,20220720 17:57,41.922637939453125,-87.66835098266601,10,8470,X9,Irving Park/Broadway,74686,False,10001767,9 -608,
8221,20220720 17:57,41.93913650512695,-87.66848754882812,355,8470,X9,Irving Park/Broadway,80754,False,10002332,9 -614,
8093,20220720 17:56,41.95454025268555,-87.65077796349159,266,8470,X9,Irving Park/Broadway,93196,False,10002331,9 -655,
8025,20220720 17:58,41.946556091308594,-87.66890525817871,174,4658,X9,95th,7753,False,10002345,X9  -612,
1453,20220720 17:58,41.94031297987786,-87.668728482896,178,4658,X9,95th,10018,False,10002344,X9  -603,
8033,20220720 17:58,41.91894057701374,-87.66832470071726,172,4658,X9,95th,17851,False,10002343,X9  -663,
8071,20220720 17:58,41.83031044006348,-87.66566543579101,181,4658,X9,95th,51177,False,10002340,X9  -660,
8219,20220720 17:58,41.79263751690204,-87.66466522216797,181,4658,X9,95th,64982,False,10002339,X9  -658,
1443,20220720 17:58,41.750344562530515,-87.66354370117188,179,4658,X9,95th,80448,False,10002337,X9  -661,
8225,20220720 17:59,41.753028106689456,-87.66340789794921,359,8470,X9,Irving Park/Broadway,12045,False,10001762,X9  -655,
8094,20220720 17:59,41.79404142628545,-87.66448211669922,359,8470,X9,Irving Park/Broadway,27095,False,10001763,X9  -654,
8040,20220720 17:59,41.857555332468515,-87.6659927368164,358,8470,X9,Irving Park/Broadway,50891,False,10002429,X9  -653,
8074,20220720 17:58,41.87493794759114,-87.66654968261719,355,8470,X9,Irving Park/Broadway,57249,False,10001764,N9  -696,
8095,20220720 17:59,41.923773193359374,-87.66806907653809,10,8470,X9,Irving Park/Broadway,75133,False,10001766,9 -609,
8043,20220720 17:59,41.925044536590576,-87.66804504394531,359,8470,X9,Irving Park/Broadway,75585,False,10001767,9 -608,
8221,20220720 17:59,41.93930768966675,-87.668532371521,357,8470,X9,Irving Park/Broadway,80854,False,10002332,9 -614,
8093,20220720 17:58,41.95454025268555,-87.65077796349159,266,8470,X9,Irving Park/Broadway,93196,False,10002331,9 -655,
8025,20220720 18:00,41.94192886352539,-87.66873168945312,179,4658,X9,95th,9445,False,10002345,X9  -612,
1453,20220720 18:01,41.93258223241689,-87.66851292824259,179,4658,X9,95th,12855,False,10002344,X9  -603,
8033,20220720 18:01,41.91619110107422,-87.66789534996296,184,4658,X9,95th,18814,False,10002343,X9  -663,
8071,20220720 18:01,41.822509956359866,-87.66540870666503,178,4658,X9,95th,54023,False,10002340,X9  -660,
8219,20220720 18:00,41.79155158996582,-87.66462707519531,179,4658,X9,95th,65363,False,10002339,X9  -658,
1443,20220720 18:01,41.7436137544936,-87.66337132108384,179,4658,X9,95th,82933,False,10002337,X9  -661,
8225,20220720 18:01,41.76409258161272,-87.66370391845703,358,8470,X9,Irving Park/Broadway,16104,False,10001762,X9  -655,
8094,20220720 18:01,41.80122232437134,-87.6646728515625,358,8470,X9,Irving Park/Broadway,29713,False,10001763,X9  -654,
8040,20220720 18:00,41.8625613621303,-87.6661376953125,358,8470,X9,Irving Park/Broadway,52704,False,10002429,X9  -653,
8074,20220720 18:00,41.8798687957054,-87.6666575587073,359,8470,X9,Irving Park/Broadway,59067,False,10001764,N9  -696,
8043,20220720 18:01,41.92860641479492,-87.66812133789062,359,8470,X9,Irving Park/Broadway,76865,False,10001767,9 -608,
8095,20220720 18:00,41.92987356185913,-87.6682165145874,357,8470,X9,Irving Park/Broadway,77363,False,10001766,9 -609,
8221,20220720 18:00,41.94572067260742,-87.66874694824219,359,8470,X9,Irving Park/Broadway,83184,False,10002332,9 -614,
8093,20220720 18:00,41.95454025268555,-87.65077796349159,266,8470,X9,Irving Park/Broadway,93196,False,10002331,9 -655,
8025,20220720 18:02,41.94131344654521,-87.66873093902088,174,4658,X9,95th,9646,False,10002345,X9  -612,
1453,20220720 18:03,41.92599232991537,-87.66828155517578,178,4658,X9,95th,15267,False,10002344,X9  -603,
8033,20220720 18:03,41.910701751708984,-87.66780853271484,181,4658,X9,95th,20852,False,10002343,X9  -663,
8071,20220720 18:02,41.815464878082274,-87.66523742675781,181,4658,X9,95th,56601,False,10002340,X9  -660,
8219,20220720 18:03,41.78690719604492,-87.664306640625,180,4658,X9,95th,67139,False,10002339,X9  -658,
1443,20220720 18:03,41.73604151407878,-87.66316986083984,179,4658,X9,95th,85673,False,10002337,X9  -661,
8225,20220720 18:02,41.77292393829863,-87.6639687489655,358,8470,X9,Irving Park/Broadway,19337,False,10001762,X9  -655,
8094,20220720 18:03,41.808525466918944,-87.66486682891846,5,8470,X9,Irving Park/Broadway,32381,False,10001763,X9  -654,
8040,20220720 18:03,41.86751857556795,-87.66625213623047,0,8470,X9,Irving Park/Broadway,54534,False,10002429,X9  -653,
8074,20220720 18:03,41.88222951474397,-87.6667251586914,0,8470,X9,Irving Park/Broadway,59941,False,10001764,N9  -696,
8043,20220720 18:02,41.93146667480469,-87.66827850341797,359,8470,X9,Irving Park/Broadway,77944,False,10001767,9 -608,
8095,20220720 18:03,41.93717232528998,-87.66852382737763,358,8470,X9,Irving Park/Broadway,80046,False,10001766,9 -609,
8221,20220720 18:03,41.95420597874841,-87.66890379439953,4,8470,X9,Irving Park/Broadway,86292,False,10002332,9 -614,
8093,20220720 18:02,41.95454025268555,-87.65077796349159,266,8470,X9,Irving Park/Broadway,93196,False,10002331,9 -655,
8025,20220720 18:05,41.93855788742287,-87.66868779279184,178,4658,X9,95th,10662,False,10002345,X9  -612,
1453,20220720 18:05,41.9224239391285,-87.66855101532988,189,4658,X9,95th,16565,False,10002344,X9  -603,
8033,20220720 18:04,41.90721324232758,-87.66767883300781,179,4658,X9,95th,22154,False,10002343,X9  -663,
8071,20220720 18:05,41.8081426758697,-87.66503795679064,182,4658,X9,95th,59307,False,10002340,X9  -660,
8219,20220720 18:05,41.77887804080279,-87.66423699794672,180,4658,X9,95th,70032,False,10002339,X9  -658,
1443,20220720 18:05,41.73057666577791,-87.66295965094315,180,4658,X9,95th,87685,False,10002337,X9  -661,
8225,20220720 18:04,41.780591328938804,-87.6641845703125,359,8470,X9,Irving Park/Broadway,22184,False,10001762,X9  -655,
8094,20220720 18:05,41.81023755280868,-87.66493225097656,0,8470,X9,Irving Park/Broadway,33005,False,10001763,X9  -654,
8040,20220720 18:05,41.87257356643677,-87.66642627716064,358,8470,X9,Irving Park/Broadway,56383,False,10002429,X9  -653,
8074,20220720 18:05,41.88809669308546,-87.66694510855326,356,8470,X9,Irving Park/Broadway,62062,False,10001764,N9  -696,
8043,20220720 18:05,41.93722093516383,-87.6685291158742,358,8470,X9,Irving Park/Broadway,80058,False,10001767,9 -608,
8095,20220720 18:05,41.9381386803799,-87.66854095458984,358,8470,X9,Irving Park/Broadway,80409,False,10001766,9 -609,
8221,20220720 18:04,41.9543629521909,-87.662841796875,90,8470,X9,Irving Park/Broadway,87992,False,10002332,9 -614,
8093,20220720 18:05,41.95453731830303,-87.65140709510216,266,8470,X9,Irving Park/Broadway,93354,False,10002331,9 -655,
8093,20220720 18:07,41.954383850097656,-87.66127736944901,269,4658,X9,95th,2680,False,10002346,9 -655,
8025,20220720 18:07,41.93186950683594,-87.66847229003906,179,4658,X9,95th,13103,False,10002345,X9  -612,
1453,20220720 18:07,41.91661099025181,-87.66788155691964,182,4658,X9,95th,18703,False,10002344,X9  -603,
8033,20220720 18:07,41.90346563678898,-87.66752896243578,179,4658,X9,95th,23491,False,10002343,X9  -663,
8071,20220720 18:06,41.8063075300576,-87.6649941707003,179,4658,X9,95th,59978,False,10002340,X9  -660,
8219,20220720 18:07,41.77599187644131,-87.66410064697266,178,4658,X9,95th,71116,False,10002339,X9  -658,
1443,20220720 18:07,41.72305088252811,-87.66278839111328,179,4658,X9,95th,90457,False,10002337,X9  -661,
8225,20220720 18:06,41.787313079833986,-87.66434020996094,356,8470,X9,Irving Park/Broadway,24611,False,10001762,X9  -655,
8094,20220720 18:07,41.81587677001953,-87.66505508422851,359,8470,X9,Irving Park/Broadway,35079,False,10001763,X9  -654,
8040,20220720 18:06,41.87491336398654,-87.66654968261719,4,8470,X9,Irving Park/Broadway,57240,False,10002429,X9  -653,
8074,20220720 18:06,41.89336947737069,-87.66708821263806,358,8470,X9,Irving Park/Broadway,64012,False,10001764,N9  -696,
8043,20220720 18:07,41.93834533691406,-87.6685562133789,354,8470,X9,Irving Park/Broadway,80486,False,10001767,9 -608,
8095,20220720 18:07,41.93955488204956,-87.66857147216797,0,8470,X9,Irving Park/Broadway,80948,False,10001766,9 -609,
8221,20220720 18:07,41.954498291015625,-87.65459883840461,89,8470,X9,Irving Park/Broadway,90324,False,10002332,9 -614,
8093,20220720 18:08,41.95431137084961,-87.66820824664572,268,4658,X9,95th,4632,False,10002346,9 -655,
8025,20220720 18:08,41.92523246765137,-87.66829452514648,181,4658,X9,95th,15506,False,10002345,X9  -612,
1453,20220720 18:08,41.911120096842446,-87.6677729288737,181,4658,X9,95th,20729,False,10002344,X9  -603,
8033,20220720 18:09,41.896947567279526,-87.66736852205716,179,4658,X9,95th,25920,False,10002343,X9  -663,
8071,20220720 18:09,41.80045253208706,-87.66485682896206,175,4658,X9,95th,62124,False,10002340,X9  -660,
8219,20220720 18:08,41.76814044889856,-87.66392517089844,177,4658,X9,95th,73950,False,10002339,X9  -658,
8225,20220720 18:09,41.79800720214844,-87.66460571289062,358,8470,X9,Irving Park/Broadway,28542,False,10001762,X9  -655,
8094,20220720 18:09,41.827828598022464,-87.66542053222656,359,8470,X9,Irving Park/Broadway,39434,False,10001763,X9  -654,
8040,20220720 18:08,41.87757862636021,-87.6666030883789,359,8470,X9,Irving Park/Broadway,58251,False,10002429,X9  -653,
8074,20220720 18:09,41.89525503861277,-87.66715240478516,0,8470,X9,Irving Park/Broadway,64690,False,10001764,N9  -696,
8043,20220720 18:08,41.94084959030151,-87.66860961914062,358,8470,X9,Irving Park/Broadway,81420,False,10001767,9 -608,
8095,20220720 18:09,41.94412660598755,-87.66869354248047,359,8470,X9,Irving Park/Broadway,82616,False,10001766,9 -609,
8221,20220720 18:09,41.95273372943585,-87.65046093280499,90,8470,X9,Irving Park/Broadway,92176,False,10002332,9 -614,
8093,20220720 18:11,41.95072694258256,-87.66902160644531,177,4658,X9,95th,6223,False,10002346,9 -655,
8025,20220720 18:11,41.91919392552869,-87.66836337385506,173,4658,X9,95th,17758,False,10002345,X9  -612,
1453,20220720 18:11,41.90520383726876,-87.66761779785156,178,4658,X9,95th,22886,False,10002344,X9  -603,
8033,20220720 18:11,41.89347281822791,-87.66731262207031,178,4658,X9,95th,27202,False,10002343,X9  -663,
8071,20220720 18:11,41.792413075764976,-87.66466267903645,168,4658,X9,95th,65064,False,10002340,X9  -660,
8219,20220720 18:11,41.759041408322894,-87.6637191772461,178,4658,X9,95th,77289,False,10002339,X9  -658,
8225,20220720 18:10,41.80440826416016,-87.6647720336914,359,8470,X9,Irving Park/Broadway,30878,False,10001762,X9  -655,
8094,20220720 18:11,41.83759021759033,-87.66566467285156,359,8470,X9,Irving Park/Broadway,42971,False,10001763,X9  -654,
8040,20220720 18:11,41.882446093437,-87.6667251586914,359,8470,X9,Irving Park/Broadway,60000,False,10002429,X9  -653,
8074,20220720 18:11,41.90278757834921,-87.66739654541016,359,8470,X9,Irving Park/Broadway,67470,False,10001764,N9  -696,
8043,20220720 18:10,41.94688215255737,-87.66876220703125,0,8470,X9,Irving Park/Broadway,83620,False,10001767,9 -608,
8095,20220720 18:10,41.94738903045654,-87.66876983642578,358,8470,X9,Irving Park/Broadway,83819,False,10001766,9 -609,
8221,20220720 18:11,41.954427685653954,-87.65047320984958,329,8470,X9,Irving Park/Broadway,93043,False,10002332,9 -614,
8093,20220720 18:13,41.942609003970496,-87.66876188579359,178,4658,X9,95th,9206,False,10002346,9 -655,
8025,20220720 18:13,41.91318190438407,-87.66782935006277,179,4658,X9,95th,19980,False,10002345,X9  -612,
1453,20220720 18:13,41.903868161714996,-87.66761779785156,181,4658,X9,95th,23384,False,10002344,X9  -603,
8033,20220720 18:12,41.88721935565655,-87.66712188720703,179,4658,X9,95th,29507,False,10002343,X9  -663,
8071,20220720 18:12,41.78578567504883,-87.66448211669922,177,4658,X9,95th,67509,False,10002340,X9  -660,
8219,20220720 18:12,41.755203342437746,-87.66362762451172,179,4658,X9,95th,78676,False,10002339,X9  -658,
8225,20220720 18:12,41.81127688759252,-87.66495152523643,359,8470,X9,Irving Park/Broadway,33385,False,10001762,X9  -655,
8094,20220720 18:13,41.83908748626709,-87.66561431884766,278,8470,X9,Irving Park/Broadway,44153,False,10001763,X9  -654,
8040,20220720 18:13,41.88921691432144,-87.66697692871094,0,8470,X9,Irving Park/Broadway,62497,False,10002429,X9  -653,
8074,20220720 18:13,41.904540634155275,-87.66754913330078,358,8470,X9,Irving Park/Broadway,68084,False,10001764,N9  -696,
8043,20220720 18:12,41.95347337722778,-87.6689453125,359,8470,X9,Irving Park/Broadway,86039,False,10001767,9 -608,
8095,20220720 18:13,41.95424368215162,-87.66892153717751,3,8470,X9,Irving Park/Broadway,86307,False,10001766,9 -609,
8221,20220720 18:13,41.95454025268555,-87.65125670799843,259,8470,X9,Irving Park/Broadway,93272,False,10002332,9 -614,
8093,20220720 18:15,41.94177484512329,-87.66873168945312,178,4658,X9,95th,9477,False,10002346,9 -655,
8025,20220720 18:14,41.90801511492048,-87.66768673488072,178,4658,X9,95th,21861,False,10002345,X9  -612,
1453,20220720 18:15,41.89998515202449,-87.66747283935547,177,4658,X9,95th,24820,False,10002344,X9  -603,
8033,20220720 18:15,41.88524300711496,-87.6670929266482,176,4658,X9,95th,30208,False,10002343,X9  -663,
8071,20220720 18:15,41.778294604757555,-87.6641845703125,179,4658,X9,95th,70256,False,10002340,X9  -660,
8219,20220720 18:15,41.74894466400146,-87.66351318359375,174,4658,X9,95th,80959,False,10002339,X9  -658,
8225,20220720 18:15,41.819898986816405,-87.6651397705078,0,8470,X9,Irving Park/Broadway,36538,False,10001762,X9  -655,
8094,20220720 18:15,41.85153857144442,-87.66593933105469,1,8470,X9,Irving Park/Broadway,48703,False,10001763,X9  -654,
8040,20220720 18:15,41.89300537109375,-87.66706085205078,359,8470,X9,Irving Park/Broadway,63879,False,10002429,X9  -653,
8074,20220720 18:15,41.911330223083496,-87.66761016845703,353,8470,X9,Irving Park/Broadway,70560,False,10001764,N9  -696,
8043,20220720 18:15,41.95407257080078,-87.66893463134765,6,8470,X9,Irving Park/Broadway,86259,False,10001767,9 -608,
8095,20220720 18:14,41.954360625323126,-87.66355839897605,89,8470,X9,Irving Park/Broadway,87795,False,10001766,9 -609,
8221,20220720 18:15,41.95454025268555,-87.65125670799843,259,8470,X9,Irving Park/Broadway,93272,False,10002332,9 -614,
8093,20220720 18:17,41.940881447713885,-87.66871130271036,180,4658,X9,95th,9803,False,10002346,9 -655,
8025,20220720 18:16,41.903766448239246,-87.66761779785156,182,4658,X9,95th,23409,False,10002345,X9  -612,
1453,20220720 18:16,41.89620622446839,-87.66738644452163,180,4658,X9,95th,26186,False,10002344,X9  -603,
8033,20220720 18:17,41.8809418741862,-87.66685485839844,179,4658,X9,95th,31787,False,10002343,X9  -663,
8071,20220720 18:17,41.770709070666086,-87.6639843644767,178,4658,X9,95th,73043,False,10002340,X9  -660,
8219,20220720 18:17,41.74106708649666,-87.66329193115234,174,4658,X9,95th,83848,False,10002339,X9  -658,
8225,20220720 18:17,41.830558109283444,-87.66547794342041,357,8470,X9,Irving Park/Broadway,40428,False,10001762,X9  -655,
8094,20220720 18:16,41.85314668927874,-87.66593933105469,357,8470,X9,Irving Park/Broadway,49295,False,10001763,X9  -654,
8040,20220720 18:16,41.89406723272605,-87.66710662841797,1,8470,X9,Irving Park/Broadway,64274,False,10002429,X9  -653,
8074,20220720 18:16,41.91590042114258,-87.66772804260253,359,8470,X9,Irving Park/Broadway,72266,False,10001764,N9  -696,
8043,20220720 18:16,41.95434904098511,-87.6645860671997,91,8470,X9,Irving Park/Broadway,87527,False,10001767,9 -608,
8095,20220720 18:17,41.95448804784704,-87.65514232494213,90,8470,X9,Irving Park/Broadway,90211,False,10001766,9 -609,
8221,20220720 18:17,41.95454025268555,-87.65125670799843,259,8470,X9,Irving Park/Broadway,93272,False,10002332,9 -614,
8093,20220720 18:19,41.936321700828664,-87.66864013671875,177,4658,X9,95th,11482,False,10002346,9 -655,
8025,20220720 18:19,41.901968002319336,-87.66752672195435,178,4658,X9,95th,24095,False,10002345,X9  -612,
1453,20220720 18:19,41.89067013080304,-87.66715240478516,172,4658,X9,95th,28254,False,10002344,X9  -603,
8033,20220720 18:18,41.87776005268097,-87.66677629947662,179,4658,X9,95th,32962,False,10002343,X9  -663,
8071,20220720 18:18,41.765245991368445,-87.66384887695312,178,4658,X9,95th,75054,False,10002340,X9  -660,
8219,20220720 18:19,41.733058862518845,-87.66302490234375,173,4658,X9,95th,86760,False,10002339,X9  -658,
8225,20220720 18:19,41.838335275650024,-87.66565012931824,0,8470,X9,Irving Park/Broadway,43265,False,10001762,X9  -655,
8094,20220720 18:19,41.861129105091095,-87.66613566875458,359,8470,X9,Irving Park/Broadway,52178,False,10001763,X9  -654,
8040,20220720 18:18,41.89596104621887,-87.66715633869171,356,8470,X9,Irving Park/Broadway,64949,False,10002429,X9  -653,
8074,20220720 18:18,41.92137706980986,-87.66848956837373,354,8470,X9,Irving Park/Broadway,74245,False,10001764,N9  -696,
8043,20220720 18:19,41.95442431905995,-87.65843665081522,88,8470,X9,Irving Park/Broadway,89312,False,10001767,9 -608,
8095,20220720 18:18,41.95267868041992,-87.6538683573405,85,8470,X9,Irving Park/Broadway,91232,False,10001766,9 -609,
8221,20220720 18:19,41.95454025268555,-87.65125670799843,259,8470,X9,Irving Park/Broadway,93272,False,10002332,9 -614,
8093,20220720 18:21,41.932027271815706,-87.6684981754848,174,4658,X9,95th,13053,False,10002346,9 -655,
8025,20220720 18:21,41.8962118659221,-87.66738515504649,179,4658,X9,95th,26183,False,10002345,X9  -612,
1453,20220720 18:20,41.88520213535854,-87.66709059111926,175,4658,X9,95th,30224,False,10002344,X9  -603,
8033,20220720 18:20,41.87421233078529,-87.66670542749866,179,4658,X9,95th,34256,False,10002343,X9  -663,
8071,20220720 18:21,41.758228874206544,-87.66369895935058,178,4658,X9,95th,77571,False,10002340,X9  -660,
8219,20220720 18:21,41.72597624615925,-87.66283416748047,175,4658,X9,95th,89380,False,10002339,X9  -658,
8225,20220720 18:21,41.84176645278931,-87.66574096679688,359,8470,X9,Irving Park/Broadway,45109,False,10001762,X9  -655,
8094,20220720 18:21,41.86699151992798,-87.66620481014252,358,8470,X9,Irving Park/Broadway,54359,False,10001763,X9  -654,
8040,20220720 18:20,41.899430232261544,-87.66735076904297,358,8470,X9,Irving Park/Broadway,66235,False,10002429,X9  -653,
8074,20220720 18:20,41.92366876602173,-87.66809158325195,9,8470,X9,Irving Park/Broadway,75098,False,10001764,N9  -696,
8043,20220720 18:20,41.95342033787777,-87.6545181274414,178,8470,X9,Irving Park/Broadway,90788,False,10001767,9 -608,
8095,20220720 18:20,41.95402738783095,-87.65020328097873,332,8470,X9,Irving Park/Broadway,92898,False,10001766,9 -609,
8221,20220720 18:21,41.95454025268555,-87.65125670799843,259,8470,X9,Irving Park/Broadway,93272,True,10002332,9 -614,
8093,20220720 18:23,41.927165760713464,-87.66832261926987,179,4658,X9,95th,14837,False,10002346,9 -655,
8025,20220720 18:23,41.891103186974156,-87.66715240478516,178,4658,X9,95th,28098,False,10002345,X9  -612,
1453,20220720 18:22,41.88022044007207,-87.66683959960938,177,4658,X9,95th,32065,False,10002344,X9  -603,
8033,20220720 18:23,41.86935297648112,-87.66655521766812,178,4658,X9,95th,36027,False,10002343,X9  -663,
8071,20220720 18:23,41.747239685058595,-87.6634750366211,180,4658,X9,95th,81581,False,10002340,X9  -660,
8219,20220720 18:22,41.72133255004883,-87.66280364990234,180,4658,X9,95th,91035,False,10002339,X9  -658,
8225,20220720 18:23,41.853081294468474,-87.66593933105469,357,8470,X9,Irving Park/Broadway,49271,False,10001762,X9  -655,
8094,20220720 18:22,41.873611545562746,-87.66646366119384,359,8470,X9,Irving Park/Broadway,56762,False,10001763,X9  -654,
8040,20220720 18:22,41.90383529663086,-87.6674575805664,341,8470,X9,Irving Park/Broadway,67913,False,10002429,X9  -653,
8074,20220720 18:23,41.92883231423118,-87.66817196932706,358,8470,X9,Irving Park/Broadway,76982,False,10001764,N9  -696,
8043,20220720 18:22,41.95381406458413,-87.6500640496975,334,8470,X9,Irving Park/Broadway,92789,False,10001767,9 -608,
8095,20220720 18:22,41.95454025268555,-87.6506858238807,266,8470,X9,Irving Park/Broadway,93158,False,10001766,9 -609,
8221,20220720 18:23,41.954559326171875,-87.65438842773438,270,15955,X9,74th,751,False,10002347,9 -614,
8093,20220720 18:25,41.92515228534567,-87.66826945337756,180,4658,X9,95th,15555,False,10002346,9 -655,
8025,20220720 18:25,41.88532747541155,-87.667097753408,174,4658,X9,95th,30177,False,10002345,X9  -612,
1453,20220720 18:25,41.8693478902181,-87.66655491847618,178,4658,X9,95th,36029,False,10002344,X9  -603,
8033,20220720 18:25,41.86725293035092,-87.66648864746094,180,4658,X9,95th,36808,False,10002343,X9  -663,
8071,20220720 18:25,41.74311786227756,-87.66335663972077,180,4658,X9,95th,83098,False,10002340,X9  -660,
8225,20220720 18:25,41.85810964615619,-87.66600849589364,359,8470,X9,Irving Park/Broadway,51100,False,10001762,X9  -655,
8094,20220720 18:25,41.87722142537435,-87.66659380042034,358,8470,X9,Irving Park/Broadway,58121,False,10001763,X9  -654,
8040,20220720 18:25,41.91076793670654,-87.66758728027344,357,8470,X9,Irving Park/Broadway,70355,False,10002429,X9  -653,
8074,20220720 18:25,41.935901719696666,-87.66845703125,359,8470,X9,Irving Park/Broadway,79582,False,10001764,N9  -696,
8043,20220720 18:24,41.95454025268555,-87.65067702073317,266,8470,X9,Irving Park/Broadway,93156,False,10001767,9 -608,
8095,20220720 18:24,41.95454025268555,-87.6506858238807,266,8470,X9,Irving Park/Broadway,93158,False,10001766,9 -609,
8221,20220720 18:25,41.954376220703125,-87.66171573948216,268,15955,X9,74th,2778,False,10002347,9 -614,
8093,20220720 18:27,41.919242731730144,-87.66836878458659,173,4658,X9,95th,17744,False,10002346,9 -655,
8025,20220720 18:26,41.88161958966936,-87.6668786807936,178,4658,X9,95th,31536,False,10002345,X9  -612,
1453,20220720 18:27,41.86457020895822,-87.6663406917027,178,4658,X9,95th,37846,False,10002344,X9  -603,
8033,20220720 18:27,41.86329982319816,-87.66629240942783,179,4658,X9,95th,38309,False,10002343,X9  -663,
8071,20220720 18:27,41.732159805297854,-87.66300735473632,179,4658,X9,95th,87091,False,10002340,X9  -660,
8225,20220720 18:26,41.866325039333766,-87.66622161865234,1,8470,X9,Irving Park/Broadway,54094,False,10001762,X9  -655,
8094,20220720 18:27,41.88132128222235,-87.6666759622508,358,8470,X9,Irving Park/Broadway,59614,False,10001763,X9  -654,
8040,20220720 18:27,41.91585922241211,-87.667724609375,2,8470,X9,Irving Park/Broadway,72348,False,10002429,X9  -653,
8074,20220720 18:27,41.93887412838819,-87.6685562133789,358,8470,X9,Irving Park/Broadway,80653,False,10001764,N9  -696,
8043,20220720 18:26,41.95454025268555,-87.65067702073317,266,8470,X9,Irving Park/Broadway,93156,False,10001767,9 -608,
8095,20220720 18:26,41.95454025268555,-87.6506858238807,266,8470,X9,Irving Park/Broadway,93158,False,10001766,9 -609,
8221,20220720 18:27,41.954300847546804,-87.66873695110452,269,15955,X9,74th,4757,False,10002347,9 -614,
8093,20220720 18:28,41.91619110107422,-87.66789429763267,186,4658,X9,95th,18814,False,10002346,9 -655,
8025,20220720 18:28,41.879356384277344,-87.66680908203125,180,4658,X9,95th,32368,False,10002345,X9  -612,
8033,20220720 18:28,41.85769757357511,-87.6661376953125,178,4658,X9,95th,40356,False,10002343,X9  -663,
1453,20220720 18:28,41.85752022784689,-87.6661376953125,169,4658,X9,95th,40456,False,10002344,X9  -603,
8071,20220720 18:29,41.72176134586334,-87.66278839111328,179,4658,X9,95th,90895,False,10002340,X9  -660,
8225,20220720 18:28,41.871403980255124,-87.66639709472656,359,8470,X9,Irving Park/Broadway,55956,False,10001762,X9  -655,
8094,20220720 18:29,41.88527145385742,-87.66678619384766,355,8470,X9,Irving Park/Broadway,61056,False,10001763,X9  -654,
8040,20220720 18:29,41.91772246942288,-87.66777987596465,347,8470,X9,Irving Park/Broadway,72885,False,10002429,X9  -653,
8074,20220720 18:29,41.944186528523765,-87.66869481404622,358,8470,X9,Irving Park/Broadway,82638,False,10001764,N9  -696,
8043,20220720 18:28,41.95454025268555,-87.65067702073317,266,8470,X9,Irving Park/Broadway,93156,False,10001767,9 -608,
8095,20220720 18:28,41.95454025268555,-87.6506858238807,266,8470,X9,Irving Park/Broadway,93158,False,10001766,9 -609,
